,mlb_name,pitch_type,quality,ball_pct,strike_pct,foul_pct,in_play_pct,pitch_count,avg_qual,pitch_name
627433,Joe Ross,FF,-0.07813953488372086,0.5116279069767442,0.11627906976744186,0.16279069767441862,0.20930232558139536,43.0,0.1603646846323446,Four-seam Fastball
627437,Joe Ross,SL,0.3145308924485137,0.2768878718535469,0.3707093821510298,0.19221967963386727,0.16018306636155608,437.0,0.20810453817692648,Slider
627493,Joe Ross,CH,0.02382352941176473,0.35294117647058826,0.19607843137254902,0.18627450980392157,0.2647058823529412,102.0,0.12765397399004674,Changeup
628606,Zac Reininger,FT,0.03045454545454546,0.45454545454545453,0.18181818181818182,0.22727272727272727,0.13636363636363635,22.0,0.09296613721316117,Two-seam Fastball
628607,Zac Reininger,FF,0.06772727272727287,0.32954545454545453,0.26136363636363635,0.18181818181818182,0.22727272727272727,88.0,0.1603646846323446,Four-seam Fastball
628608,Zac Reininger,SL,0.0427777777777778,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.3333333333333333,36.0,0.20810453817692648,Slider
628627,Zac Reininger,CU,-0.039999999999999994,0.4666666666666667,0.2,0.06666666666666667,0.26666666666666666,15.0,0.17778582610313318,Curveball
628770,Jacob Turner,FT,0.04578512396694188,0.33608815426997246,0.22865013774104684,0.18457300275482094,0.25068870523415976,363.0,0.09296613721316117,Two-seam Fastball
628775,Jacob Turner,FF,0.06954887218045114,0.3157894736842105,0.21804511278195488,0.24060150375939848,0.22556390977443608,133.0,0.1603646846323446,Four-seam Fastball
628777,Jacob Turner,SL,0.11795918367346944,0.42857142857142855,0.22448979591836735,0.20408163265306123,0.14285714285714285,98.0,0.20810453817692648,Slider
628783,Jacob Turner,CH,0.02333333333333336,0.5294117647058824,0.17647058823529413,0.1568627450980392,0.13725490196078433,51.0,0.12765397399004674,Changeup
628795,Jacob Turner,CU,0.022636363636363736,0.5181818181818182,0.23636363636363636,0.09090909090909091,0.15454545454545454,110.0,0.17778582610313318,Curveball
629525,Arcenio Leon,FF,0.017638888888888895,0.4166666666666667,0.2222222222222222,0.1388888888888889,0.2222222222222222,72.0,0.1603646846323446,Four-seam Fastball
629531,Arcenio Leon,SL,-0.017857142857142853,0.4642857142857143,0.21428571428571427,0.10714285714285714,0.21428571428571427,28.0,0.20810453817692648,Slider
629630,Adam Wainwright,SI,0.09245614035087696,0.3253588516746411,0.2838915470494418,0.1547049441786284,0.23604465709728867,627.0,0.11394481591195386,Sinker
629631,Adam Wainwright,FC,0.13513416815742402,0.3363148479427549,0.25760286225402507,0.2075134168157424,0.19856887298747763,559.0,0.1565383301837312,Cutter
629632,Adam Wainwright,FF,0.07749445676274916,0.42350332594235035,0.21729490022172948,0.2039911308203991,0.15521064301552107,451.0,0.1603646846323446,Four-seam Fastball
629633,Adam Wainwright,CU,0.16376132930513762,0.3972809667673716,0.31722054380664655,0.12537764350453173,0.16012084592145015,662.0,0.17778582610313318,Curveball
629642,Adam Wainwright,CH,0.005092592592592664,0.5648148148148148,0.21296296296296297,0.10185185185185185,0.12037037037037036,108.0,0.12765397399004674,Changeup
632037,Aroldis Chapman,FF,0.2802270270270284,0.29945945945945945,0.3232432432432432,0.24,0.1372972972972973,925.0,0.1603646846323446,Four-seam Fastball
632039,Aroldis Chapman,CH,0.07894736842105268,0.5526315789473685,0.23684210526315788,0.10526315789473684,0.10526315789473684,38.0,0.12765397399004674,Changeup
632047,Aroldis Chapman,SL,0.3750196078431376,0.34901960784313724,0.44313725490196076,0.12156862745098039,0.08627450980392157,255.0,0.20810453817692648,Slider
633255,Derek Holland,FF,0.1382608695652178,0.391304347826087,0.29043478260869565,0.16869565217391305,0.14956521739130435,575.0,0.1603646846323446,Four-seam Fastball
633257,Derek Holland,SI,0.0583486238532105,0.38256880733944953,0.24770642201834864,0.1651376146788991,0.20458715596330276,1090.0,0.11394481591195386,Sinker
633258,Derek Holland,SL,0.07247838616714644,0.547550432276657,0.18155619596541786,0.1844380403458213,0.08645533141210375,347.0,0.20810453817692648,Slider
633267,Derek Holland,KC,0.20425531914893783,0.31762917933130697,0.34802431610942247,0.1458966565349544,0.1884498480243161,658.0,0.20281804454510868,Knuckle-curve
633291,Derek Holland,CH,0.03154838709677428,0.43870967741935485,0.24516129032258063,0.11935483870967742,0.1967741935483871,310.0,0.12765397399004674,Changeup
636237,Kenley Jansen,FF,0.18619047619047585,0.3619047619047619,0.2761904761904762,0.20952380952380953,0.1523809523809524,105.0,0.1603646846323446,Four-seam Fastball
636243,Kenley Jansen,FC,0.36569553805773924,0.2545931758530184,0.4006999125109361,0.20822397200349957,0.13648293963254593,1143.0,0.1565383301837312,Cutter
636254,Kenley Jansen,SL,0.2199999999999997,0.42735042735042733,0.3247863247863248,0.10256410256410256,0.1452991452991453,117.0,0.20810453817692648,Slider
637602,Sergio Romo,FF,0.11607142857142819,0.41836734693877553,0.2857142857142857,0.14795918367346939,0.14795918367346939,196.0,0.1603646846323446,Four-seam Fastball
637603,Sergio Romo,SL,0.2704851330203457,0.3536776212832551,0.36932707355242567,0.13771517996870108,0.13928012519561817,639.0,0.20810453817692648,Slider
637612,Sergio Romo,CH,0.12693877551020416,0.41836734693877553,0.2653061224489796,0.1326530612244898,0.1836734693877551,98.0,0.12765397399004674,Changeup
637618,Sergio Romo,SI,0.14053475935828846,0.39572192513368987,0.29411764705882354,0.11764705882352941,0.1925133689839572,187.0,0.11394481591195386,Sinker
638722,Chris Young,FF,0.12154545454545433,0.4090909090909091,0.2606060606060606,0.18181818181818182,0.1484848484848485,330.0,0.1603646846323446,Four-seam Fastball
638724,Chris Young,SL,0.11837772397094395,0.34382566585956414,0.2857142857142857,0.12590799031476999,0.24455205811138014,413.0,0.20810453817692648,Slider
638754,Chris Young,CH,0.10000000000000003,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,13.0,0.12765397399004674,Changeup
639478,Travis Wood,FF,0.1680327868852473,0.3185011709601874,0.27985948477751754,0.22716627634660422,0.17447306791569087,854.0,0.1603646846323446,Four-seam Fastball
639479,Travis Wood,CU,0.07056179775280909,0.47191011235955055,0.2696629213483146,0.11235955056179775,0.14606741573033707,89.0,0.17778582610313318,Curveball
639480,Travis Wood,FC,0.0004895104895105767,0.3543123543123543,0.17016317016317017,0.2191142191142191,0.2564102564102564,429.0,0.1565383301837312,Cutter
639482,Travis Wood,FT,0.1983124999999997,0.29375,0.31875,0.225,0.1625,160.0,0.09296613721316117,Two-seam Fastball
639483,Travis Wood,CH,-0.07517241379310349,0.5689655172413793,0.13793103448275862,0.13793103448275862,0.15517241379310345,174.0,0.12765397399004674,Changeup
639510,Travis Wood,SL,0.05038251366120232,0.4098360655737705,0.21311475409836064,0.18032786885245902,0.19672131147540983,183.0,0.20810453817692648,Slider
641367,Robert Gsellman,FT,0.09095733610822129,0.3381893860561915,0.24141519250780438,0.19771071800208118,0.222684703433923,961.0,0.09296613721316117,Two-seam Fastball
641368,Robert Gsellman,FF,0.12794372294372286,0.36363636363636365,0.24891774891774893,0.22077922077922077,0.16666666666666666,462.0,0.1603646846323446,Four-seam Fastball
641390,Robert Gsellman,SL,0.11398280802292243,0.3954154727793696,0.2521489971346705,0.16332378223495703,0.18911174785100288,349.0,0.20810453817692648,Slider
641401,Robert Gsellman,CU,0.12678030303030255,0.4696969696969697,0.3068181818181818,0.0946969696969697,0.12878787878787878,264.0,0.17778582610313318,Curveball
641409,Robert Gsellman,CH,0.07650655021834063,0.32751091703056767,0.24017467248908297,0.16593886462882096,0.2663755458515284,229.0,0.12765397399004674,Changeup
643632,Erik Goeddel,FF,0.15834710743801614,0.34710743801652894,0.2644628099173554,0.21487603305785125,0.17355371900826447,242.0,0.1603646846323446,Four-seam Fastball
643633,Erik Goeddel,CH,0.2637777777777778,0.37777777777777777,0.3388888888888889,0.1388888888888889,0.14444444444444443,180.0,0.12765397399004674,Changeup
643640,Erik Goeddel,CU,0.20536842105263137,0.4,0.4,0.06315789473684211,0.1368421052631579,95.0,0.17778582610313318,Curveball
644150,Matt Garza,FT,0.09229411764705851,0.35294117647058826,0.21176470588235294,0.23529411764705882,0.2,340.0,0.09296613721316117,Two-seam Fastball
644155,Matt Garza,SL,0.23281938325991317,0.36123348017621143,0.3303964757709251,0.15859030837004406,0.14977973568281938,454.0,0.20810453817692648,Slider
644162,Matt Garza,CH,0.011018518518518547,0.4722222222222222,0.19444444444444445,0.14814814814814814,0.18518518518518517,108.0,0.12765397399004674,Changeup
644165,Matt Garza,FF,0.046148238153098035,0.34143377885783716,0.21385176184690158,0.21142162818955043,0.2332928311057108,823.0,0.1603646846323446,Four-seam Fastball
644214,Matt Garza,CU,0.03994974874371856,0.47738693467336685,0.2613065326633166,0.08542713567839195,0.17587939698492464,199.0,0.17778582610313318,Curveball
646074,Kevin Gausman,FF,0.16300322061191244,0.3276972624798712,0.29025764895330114,0.2000805152979066,0.1819645732689211,2484.0,0.1603646846323446,Four-seam Fastball
646075,Kevin Gausman,SL,0.11789902280130331,0.4788273615635179,0.28338762214983715,0.10423452768729642,0.13355048859934854,614.0,0.20810453817692648,Slider
646083,Kevin Gausman,FS,0.20258852258852372,0.3968253968253968,0.3028083028083028,0.1391941391941392,0.16117216117216118,819.0,0.16232061961128993,Sinking Fastball
649992,Darren O'Day,SI,0.13326530612244852,0.33163265306122447,0.30612244897959184,0.15816326530612246,0.20408163265306123,196.0,0.11394481591195386,Sinker
649993,Darren O'Day,SL,0.2977898550724653,0.30978260869565216,0.40398550724637683,0.15579710144927536,0.13043478260869565,552.0,0.20810453817692648,Slider
650005,Darren O'Day,FF,0.18216704288939098,0.38148984198645597,0.21670428893905191,0.2799097065462754,0.12189616252821671,443.0,0.1603646846323446,Four-seam Fastball
651184,J.A. Happ,FF,0.2794313146233354,0.31314623338257014,0.3522895125553914,0.20753323485967504,0.12703101920236337,1354.0,0.1603646846323446,Four-seam Fastball
651186,J.A. Happ,CH,0.04601769911504407,0.4749262536873156,0.20353982300884957,0.1504424778761062,0.1710914454277286,339.0,0.12765397399004674,Changeup
651189,J.A. Happ,FT,0.04932544378698216,0.33964497041420116,0.20710059171597633,0.2118343195266272,0.24142011834319527,845.0,0.09296613721316117,Two-seam Fastball
651193,J.A. Happ,CU,0.05858064516129029,0.5096774193548387,0.22580645161290322,0.11612903225806452,0.14838709677419354,155.0,0.17778582610313318,Curveball
651229,J.A. Happ,SL,0.07839572192513358,0.42513368983957217,0.24064171122994651,0.15508021390374332,0.17914438502673796,374.0,0.20810453817692648,Slider
654251,Aaron Nola,FT,0.12302325581395467,0.3183139534883721,0.3125,0.14970930232558138,0.2194767441860465,688.0,0.09296613721316117,Two-seam Fastball
654253,Aaron Nola,FF,0.18592337917485444,0.3575638506876228,0.31237721021611004,0.18172888015717092,0.14833005893909626,1018.0,0.1603646846323446,Four-seam Fastball
654255,Aaron Nola,CU,0.2771370558375638,0.3197969543147208,0.383756345177665,0.12690355329949238,0.16954314720812183,985.0,0.17778582610313318,Curveball
654257,Aaron Nola,CH,0.15343629343629414,0.3667953667953668,0.2644787644787645,0.18146718146718147,0.18725868725868725,518.0,0.12765397399004674,Changeup
657462,Christian Friedrich,FF,0.15000000000000013,0.2982456140350877,0.2631578947368421,0.24561403508771928,0.19298245614035087,57.0,0.1603646846323446,Four-seam Fastball
657466,Christian Friedrich,SL,0.0076470588235294235,0.5294117647058824,0.20588235294117646,0.11764705882352941,0.14705882352941177,34.0,0.20810453817692648,Slider
657468,Christian Friedrich,CU,0.12750000000000006,0.28125,0.25,0.25,0.21875,32.0,0.17778582610313318,Curveball
657595,Fernando Rodney,FT,0.1799753694581282,0.34236453201970446,0.33251231527093594,0.15763546798029557,0.16748768472906403,406.0,0.09296613721316117,Two-seam Fastball
657597,Fernando Rodney,CH,0.28846522781774714,0.3764988009592326,0.37410071942446044,0.11750599520383694,0.13189448441247004,417.0,0.12765397399004674,Changeup
657606,Fernando Rodney,FF,0.10712418300653581,0.45751633986928103,0.25163398692810457,0.16666666666666666,0.12418300653594772,306.0,0.1603646846323446,Four-seam Fastball
657610,Fernando Rodney,SL,-0.047619047619047596,0.5238095238095238,0.14285714285714285,0.14285714285714285,0.19047619047619047,21.0,0.20810453817692648,Slider
658745,Adam Cimber,FF,0.4307317073170729,0.3170731707317073,0.3902439024390244,0.25609756097560976,0.036585365853658534,82.0,0.1603646846323446,Four-seam Fastball
658746,Adam Cimber,CH,0.18321428571428583,0.17857142857142858,0.25,0.32142857142857145,0.25,28.0,0.12765397399004674,Changeup
658776,Adam Cimber,SL,0.334142857142857,0.32857142857142857,0.4142857142857143,0.14285714285714285,0.11428571428571428,70.0,0.20810453817692648,Slider
658800,Adam Cimber,SI,0.05778688524590173,0.2786885245901639,0.26229508196721313,0.1721311475409836,0.28688524590163933,122.0,0.11394481591195386,Sinker
659052,Ricky Nolasco,FT,0.03993603411513815,0.35181236673773986,0.23134328358208955,0.17590618336886993,0.24093816631130063,938.0,0.09296613721316117,Two-seam Fastball
659053,Ricky Nolasco,FS,0.19556722689075728,0.4012605042016807,0.30462184873949577,0.13025210084033614,0.1638655462184874,476.0,0.16232061961128993,Sinking Fastball
659057,Ricky Nolasco,FF,0.09185308848080108,0.39398998330550916,0.24373956594323873,0.18864774624373956,0.17362270450751252,599.0,0.1603646846323446,Four-seam Fastball
659068,Ricky Nolasco,SL,0.18296511627907106,0.37790697674418605,0.3325581395348837,0.11744186046511627,0.17209302325581396,860.0,0.20810453817692648,Slider
659156,Ricky Nolasco,KC,0.11958188153310068,0.4738675958188153,0.2926829268292683,0.09407665505226481,0.13937282229965156,287.0,0.20281804454510868,Knuckle-curve
662221,Eduardo Rodriguez,FF,0.2062587190868721,0.34876347495244137,0.2974001268230818,0.21116043119847813,0.14267596702599875,1577.0,0.1603646846323446,Four-seam Fastball
662222,Eduardo Rodriguez,FT,0.09865624999999975,0.390625,0.20625,0.234375,0.16875,320.0,0.09296613721316117,Two-seam Fastball
662223,Eduardo Rodriguez,CH,0.17880000000000038,0.38,0.28545454545454546,0.14181818181818182,0.19272727272727272,550.0,0.12765397399004674,Changeup
662227,Eduardo Rodriguez,SL,0.30804597701149516,0.3371647509578544,0.4367816091954023,0.12643678160919541,0.09961685823754789,261.0,0.20810453817692648,Slider
662263,Eduardo Rodriguez,FC,0.08955823293172653,0.4578313253012048,0.23293172690763053,0.14859437751004015,0.1606425702811245,249.0,0.1565383301837312,Cutter
665179,Jose De Leon,FF,0.2385714285714286,0.3333333333333333,0.19047619047619047,0.42857142857142855,0.047619047619047616,21.0,0.1603646846323446,Four-seam Fastball
665180,Jose De Leon,CH,-0.17363636363636362,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,11.0,0.12765397399004674,Changeup
665181,Jose De Leon,FT,0.1435,0.25,0.2,0.35,0.2,20.0,0.09296613721316117,Two-seam Fastball
665184,Jose De Leon,SL,0.17272727272727273,0.18181818181818182,0.45454545454545453,0.0,0.36363636363636365,11.0,0.20810453817692648,Slider
665246,Craig Kimbrel,FF,0.33153686396676874,0.3146417445482866,0.3582554517133956,0.21391484942886813,0.11318795430944964,963.0,0.1603646846323446,Four-seam Fastball
665248,Craig Kimbrel,KC,0.3882432432432441,0.3581081081081081,0.4774774774774775,0.09009009009009009,0.07432432432432433,444.0,0.20281804454510868,Knuckle-curve
666656,John Axford,FF,0.1156565656565653,0.40404040404040403,0.2828282828282828,0.1414141414141414,0.1717171717171717,198.0,0.1603646846323446,Four-seam Fastball
666678,John Axford,FT,0.19403030303030294,0.3212121212121212,0.30606060606060603,0.20909090909090908,0.16363636363636364,330.0,0.09296613721316117,Two-seam Fastball
666680,John Axford,SL,0.06412371134020632,0.5876288659793815,0.2268041237113402,0.1134020618556701,0.07216494845360824,97.0,0.20810453817692648,Slider
666685,John Axford,CU,0.1837234042553191,0.425531914893617,0.2978723404255319,0.14893617021276595,0.1276595744680851,94.0,0.17778582610313318,Curveball
667375,Frankie Montas,FF,0.1758680555555554,0.3576388888888889,0.2708333333333333,0.22916666666666666,0.1423611111111111,288.0,0.1603646846323446,Four-seam Fastball
667379,Frankie Montas,SL,0.3186592178770949,0.3687150837988827,0.3743016759776536,0.15083798882681565,0.10614525139664804,179.0,0.20810453817692648,Slider
667392,Frankie Montas,CH,-0.05128205128205123,0.48717948717948717,0.1794871794871795,0.10256410256410256,0.23076923076923078,39.0,0.12765397399004674,Changeup
667399,Frankie Montas,FT,0.11359477124183011,0.35947712418300654,0.29411764705882354,0.1568627450980392,0.1895424836601307,153.0,0.09296613721316117,Two-seam Fastball
668034,Shawn Kelley,SL,0.1921544715447152,0.35772357723577236,0.2886178861788618,0.1951219512195122,0.15853658536585366,246.0,0.20810453817692648,Slider
668035,Shawn Kelley,FF,0.21828402366863903,0.28402366863905326,0.31952662721893493,0.21893491124260356,0.17751479289940827,338.0,0.1603646846323446,Four-seam Fastball
668626,Blake Treinen,SI,0.1387651006711419,0.3208053691275168,0.2859060402684564,0.18120805369127516,0.21208053691275167,745.0,0.11394481591195386,Sinker
668628,Blake Treinen,SL,0.31436170212766024,0.35638297872340424,0.3882978723404255,0.10904255319148937,0.14627659574468085,376.0,0.20810453817692648,Slider
668638,Blake Treinen,FF,0.14356382978723353,0.42021276595744683,0.24468085106382978,0.19680851063829788,0.13829787234042554,188.0,0.1603646846323446,Four-seam Fastball
668650,Blake Treinen,CH,0.16351648351648343,0.4065934065934066,0.2857142857142857,0.12087912087912088,0.18681318681318682,91.0,0.12765397399004674,Changeup
670027,Sammy Solis,SI,0.14621621621621597,0.38175675675675674,0.30743243243243246,0.14189189189189189,0.16891891891891891,296.0,0.11394481591195386,Sinker
670028,Sammy Solis,KC,0.21528301886792425,0.4088050314465409,0.3584905660377358,0.10062893081761007,0.1320754716981132,159.0,0.20281804454510868,Knuckle-curve
670032,Sammy Solis,CH,0.2128735632183908,0.3103448275862069,0.2988505747126437,0.1724137931034483,0.21839080459770116,87.0,0.12765397399004674,Changeup
670496,Sammy Solis,FT,0.22972027972027934,0.4195804195804196,0.2727272727272727,0.23076923076923078,0.07692307692307693,143.0,0.09296613721316117,Two-seam Fastball
670718,Gerrit Cole,FF,0.2034738527214495,0.3383137673425827,0.3137673425827108,0.1926360725720384,0.1552828175026681,1874.0,0.1603646846323446,Four-seam Fastball
670722,Gerrit Cole,CH,0.09486842105263109,0.3473684210526316,0.24210526315789474,0.18947368421052632,0.22105263157894736,380.0,0.12765397399004674,Changeup
670728,Gerrit Cole,SL,0.20056100981767325,0.3632538569424965,0.3071528751753156,0.16129032258064516,0.16830294530154277,713.0,0.20810453817692648,Slider
670735,Gerrit Cole,KC,0.23735470941883857,0.3687374749498998,0.3807615230460922,0.11222444889779559,0.13827655310621242,499.0,0.20281804454510868,Knuckle-curve
670789,Gerrit Cole,FT,0.0418271604938267,0.3012345679012346,0.21975308641975308,0.20987654320987653,0.2691358024691358,405.0,0.09296613721316117,Two-seam Fastball
674589,Rick Porcello,FF,0.2059520000000015,0.3024,0.2776,0.2488,0.1712,1250.0,0.1603646846323446,Four-seam Fastball
674594,Rick Porcello,FT,0.12722120658135416,0.3071297989031079,0.2979890310786106,0.17824497257769653,0.21663619744058502,1094.0,0.09296613721316117,Two-seam Fastball
674600,Rick Porcello,SL,0.18517808219178278,0.32054794520547947,0.3136986301369863,0.1589041095890411,0.20684931506849316,730.0,0.20810453817692648,Slider
674604,Rick Porcello,CU,0.1375128644939972,0.43567753001715265,0.2864493996569468,0.13893653516295026,0.13893653516295026,583.0,0.17778582610313318,Curveball
674631,Rick Porcello,CH,0.12902813299232707,0.3069053708439898,0.2710997442455243,0.19437340153452684,0.22762148337595908,391.0,0.12765397399004674,Changeup
678638,Luis Perdomo,CH,0.21071428571428574,0.34285714285714286,0.3142857142857143,0.2,0.14285714285714285,70.0,0.12765397399004674,Changeup
678640,Luis Perdomo,FT,0.08752153744201582,0.3499005964214712,0.2617627567925779,0.170311464546057,0.21802518223989398,1509.0,0.09296613721316117,Two-seam Fastball
678646,Luis Perdomo,CU,0.25312499999999993,0.40625,0.375,0.09375,0.125,32.0,0.17778582610313318,Curveball
678828,Luis Perdomo,SL,0.21412472647702507,0.41466083150984684,0.3424507658643326,0.10284463894967177,0.1400437636761488,914.0,0.20810453817692648,Slider
678840,Luis Perdomo,FF,0.014508670520231281,0.34104046242774566,0.23121387283236994,0.1531791907514451,0.2745664739884393,346.0,0.1603646846323446,Four-seam Fastball
678847,Luis Perdomo,FS,-0.05986111111111106,0.4791666666666667,0.19444444444444445,0.08333333333333333,0.24305555555555555,144.0,0.16232061961128993,Sinking Fastball
681653,Brandon Maurer,FT,0.12190476190476193,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.19047619047619047,21.0,0.09296613721316117,Two-seam Fastball
681654,Brandon Maurer,CH,0.11719999999999967,0.37142857142857144,0.2742857142857143,0.12571428571428572,0.22857142857142856,175.0,0.12765397399004674,Changeup
681655,Brandon Maurer,FF,0.18075038284839368,0.3016845329249617,0.28024502297090353,0.23736600306278713,0.1807044410413476,653.0,0.1603646846323446,Four-seam Fastball
681659,Brandon Maurer,SL,0.1692105263157892,0.3888888888888889,0.32456140350877194,0.11695906432748537,0.1695906432748538,342.0,0.20810453817692648,Slider
682844,Ryan Buchter,FC,0.058050314465408655,0.42138364779874216,0.2138364779874214,0.16981132075471697,0.1949685534591195,159.0,0.1565383301837312,Cutter
682848,Ryan Buchter,SL,0.06900000000000002,0.4,0.25,0.15,0.2,20.0,0.20810453817692648,Slider
682850,Ryan Buchter,FF,0.20034296028880955,0.34386281588447654,0.29061371841155237,0.2157039711191336,0.14981949458483754,1108.0,0.1603646846323446,Four-seam Fastball
682889,Ryan Buchter,CU,0.1703007518796989,0.41353383458646614,0.3007518796992481,0.15789473684210525,0.12781954887218044,133.0,0.17778582610313318,Curveball
684264,Brad Hand,FF,0.19669135802469173,0.32098765432098764,0.2839506172839506,0.22962962962962963,0.1654320987654321,405.0,0.1603646846323446,Four-seam Fastball
684266,Brad Hand,CU,0.22457142857142848,0.5,0.35714285714285715,0.11428571428571428,0.02857142857142857,70.0,0.17778582610313318,Curveball
684269,Brad Hand,SL,0.305414201183433,0.3742603550295858,0.3890532544378698,0.13609467455621302,0.10059171597633136,676.0,0.20810453817692648,Slider
684297,Brad Hand,FT,0.09896825396825354,0.3333333333333333,0.2724867724867725,0.164021164021164,0.23015873015873015,378.0,0.09296613721316117,Two-seam Fastball
685797,Boone Logan,SL,0.32218487394957984,0.3697478991596639,0.39915966386554624,0.1134453781512605,0.11764705882352941,238.0,0.20810453817692648,Slider
685798,Boone Logan,FF,0.18294117647058816,0.3333333333333333,0.28431372549019607,0.20588235294117646,0.17647058823529413,102.0,0.1603646846323446,Four-seam Fastball
685827,Boone Logan,FT,0.00016949152542374967,0.4067796610169492,0.1864406779661017,0.1694915254237288,0.23728813559322035,59.0,0.09296613721316117,Two-seam Fastball
686196,Xavier Cedeno,FC,-0.0005797101449275415,0.4492753623188406,0.2463768115942029,0.08695652173913043,0.21739130434782608,69.0,0.1565383301837312,Cutter
686211,Xavier Cedeno,CU,0.06869565217391306,0.34782608695652173,0.30434782608695654,0.13043478260869565,0.21739130434782608,23.0,0.17778582610313318,Curveball
686288,Noah Syndergaard,SI,0.214822485207101,0.2692307692307692,0.3254437869822485,0.21301775147928995,0.19230769230769232,338.0,0.11394481591195386,Sinker
686290,Noah Syndergaard,SL,0.2840099009900988,0.37623762376237624,0.3465346534653465,0.14356435643564355,0.13366336633663367,202.0,0.20810453817692648,Slider
686293,Noah Syndergaard,CH,0.32086734693877506,0.30612244897959184,0.3622448979591837,0.15816326530612246,0.17346938775510204,196.0,0.12765397399004674,Changeup
686298,Noah Syndergaard,FF,0.08659217877094973,0.3854748603351955,0.24581005586592178,0.1787709497206704,0.18994413407821228,179.0,0.1603646846323446,Four-seam Fastball
686318,Noah Syndergaard,CU,0.2570909090909089,0.36363636363636365,0.4,0.10909090909090909,0.12727272727272726,110.0,0.17778582610313318,Curveball
687313,Charlie Morton,FT,0.14865492393915275,0.31865492393915135,0.2962369895916733,0.18414731785428343,0.20096076861489193,1249.0,0.09296613721316117,Two-seam Fastball
687315,Charlie Morton,CU,0.28084337349397676,0.37458926615553123,0.39430449069003287,0.10514786418400876,0.12595837897042717,913.0,0.17778582610313318,Curveball
687328,Charlie Morton,FC,0.137871720116618,0.42857142857142855,0.2857142857142857,0.12536443148688048,0.16034985422740525,343.0,0.1565383301837312,Cutter
687348,Charlie Morton,FS,0.03189054726368169,0.44776119402985076,0.20398009950248755,0.13930348258706468,0.208955223880597,201.0,0.16232061961128993,Sinking Fastball
687378,Charlie Morton,FF,0.2436220472440959,0.35236220472440943,0.3031496062992126,0.23228346456692914,0.11220472440944881,508.0,0.1603646846323446,Four-seam Fastball
690527,Ian Kennedy,FF,0.20185215272136567,0.3322502030869212,0.29488220958570266,0.2282696994313566,0.1445978878960195,1231.0,0.1603646846323446,Four-seam Fastball
690530,Ian Kennedy,FT,0.15971046770601469,0.3273942093541203,0.2817371937639198,0.20935412026726058,0.18151447661469933,898.0,0.09296613721316117,Two-seam Fastball
690532,Ian Kennedy,SL,0.06795918367346881,0.3979591836734694,0.25510204081632654,0.12755102040816327,0.2193877551020408,392.0,0.20810453817692648,Slider
690534,Ian Kennedy,CH,0.09870967741935445,0.43672456575682383,0.2456575682382134,0.13399503722084366,0.18362282878411912,403.0,0.12765397399004674,Changeup
690548,Ian Kennedy,KC,0.08994252873563194,0.4444444444444444,0.2739463601532567,0.1111111111111111,0.17049808429118773,522.0,0.20281804454510868,Knuckle-curve
693973,Grant Dayton,FF,0.13629310344827558,0.35919540229885055,0.25,0.20977011494252873,0.1810344827586207,348.0,0.1603646846323446,Four-seam Fastball
693975,Grant Dayton,CU,0.036231884057971044,0.5942028985507246,0.2608695652173913,0.043478260869565216,0.10144927536231885,69.0,0.17778582610313318,Curveball
694399,Adam Liberatore,SL,0.1477777777777779,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,27.0,0.20810453817692648,Slider
694403,Adam Liberatore,FF,0.1795238095238094,0.38095238095238093,0.26666666666666666,0.24761904761904763,0.10476190476190476,105.0,0.1603646846323446,Four-seam Fastball
694422,Adam Liberatore,CH,0.04578947368421055,0.39473684210526316,0.23684210526315788,0.10526315789473684,0.2631578947368421,38.0,0.12765397399004674,Changeup
694569,Zack Greinke,CH,0.15429418742586098,0.3570581257413998,0.27995255041518385,0.1601423487544484,0.20284697508896798,843.0,0.12765397399004674,Changeup
694570,Zack Greinke,FF,0.17869893148962945,0.33626649905719674,0.3192960402262728,0.1816467630421119,0.16279069767441862,1591.0,0.1603646846323446,Four-seam Fastball
694572,Zack Greinke,SL,0.24989977728285157,0.3207126948775056,0.344097995545657,0.14587973273942093,0.18930957683741648,898.0,0.20810453817692648,Slider
694579,Zack Greinke,FT,0.07941176470588192,0.4441176470588235,0.2529411764705882,0.14411764705882352,0.1588235294117647,340.0,0.09296613721316117,Two-seam Fastball
694585,Zack Greinke,CU,0.22893574297188934,0.35943775100401604,0.3795180722891566,0.09839357429718876,0.16265060240963855,498.0,0.17778582610313318,Curveball
695030,Zack Greinke,EP,0.31891891891891894,0.5135135135135135,0.40540540540540543,0.02702702702702703,0.05405405405405406,37.0,0.09141463414634154,Eephus
698776,Brandon McCarthy,SI,0.12193215339233135,0.3215339233038348,0.2949852507374631,0.16371681415929204,0.21976401179941002,678.0,0.11394481591195386,Sinker
698777,Brandon McCarthy,FF,0.1182620320855612,0.34759358288770054,0.24598930481283424,0.20588235294117646,0.20053475935828877,374.0,0.1603646846323446,Four-seam Fastball
698778,Brandon McCarthy,CU,0.17406593406593496,0.37142857142857144,0.33406593406593404,0.13186813186813187,0.16263736263736264,455.0,0.17778582610313318,Curveball
